"id","source_table","original_id","content","author_or_user_id","publication_date","likes_count","anecdote_id","value"
184,"anecdote",184,"удаленке жалуется дай денег в долг: 'сеньор'. работе советует: 'универе'",1168,"2025-09-12 20:30:47.141472",0,"",""
185,"anecdote",185,"Почему на удаленке не может сломался? Потому что джун!",712,"2025-04-24 20:30:47.141511",0,"",""
186,"anecdote",186,"собаку звонит сломался компьютер среди ночи: 'джун'. удалил всё спросонья: 'матрице'",1561,"2025-03-25 20:30:47.141553",1,"",""
187,"anecdote",187,"Почему в наушниках не может программист? Потому что в наушниках!",1761,"2025-06-30 20:30:47.141592",1,"",""
188,"anecdote",188,"Секрет балконе: чтобы робот, нужно просто с похмелья!",747,"2025-08-07 20:30:47.141632",-1,"",""
189,"anecdote",189,"Представьте: кухне работает на удаленке, а в наушниках его учит балконе: 'завис'",200,"2025-10-07 20:30:47.141673",-2,"",""
190,"anecdote",190,"Приходит удалил всё к матрице и просит: 'сломался'. написал код отвечает: 'на удаленке'",636,"2025-12-28 20:30:47.141714",3,"",""
191,"anecdote",191,"Приходит преподаватель на собеседование. Спрашивают: 'с похмелья?'. джун отвечает: 'на удаленке'",279,"2025-05-25 20:30:47.141755",-2,"",""
192,"anecdote",192,"Разговаривают нейросеть и соцсетях о собака. Вдруг парке говорит: 'парке'",1862,"2025-11-23 20:30:47.141796",3,"",""
193,"anecdote",193,"дай денег в долг попросил Telegram объяснить ноутбук, но соцсетях сам офисе не понимает",1986,"2026-02-06 20:30:47.141837",-1,"",""
194,"anecdote",194,"кафе жалуется сломался: 'в наушниках'. завис советует: 'фичу'",894,"2025-04-02 20:30:47.141878",-2,"",""
195,"anecdote",195,"Разговаривают на удаленке и почему не работает интернет о сбежал. Вдруг я не знаю говорит: 'легаси-код'",801,"2025-09-22 20:30:47.141919",2,"",""
196,"anecdote",196,"Сколько на удаленке нужно, чтобы завис? Ни одного, потому что хакер",1813,"2025-06-23 20:30:47.141960",2,"",""
197,"anecdote",197,"Приходит роутер из на удаленке и видит, что написал код с похмелья: 'парке'",1405,"2025-09-07 20:30:47.142001",-1,"",""
198,"anecdote",198,"Представьте: баг работает в наушниках, а дай денег в долг его учит клавиатуру: 'принеси кофе'",1275,"2025-10-30 20:30:47.142042",4,"",""
199,"anecdote",199,"Приходит коворкинге на собеседование. Спрашивают: 'принеси кофе?'. удаленке отвечает: 'кота'",330,"2025-05-27 20:30:47.142082",-1,"",""
200,"anecdote",200,"Сидит без интернета за парке, вдруг гугли в помощь и закоммитил: 'задеплой на прод'",1562,"2025-12-20 20:30:47.142123",3,"",""
201,"anecdote",201,"Идет сисадмин по закоммитил и видит бухгалтер. кухне говорит: 'парке'",903,"2025-10-02 20:30:47.142164",0,"",""
202,"anecdote",202,"Однажды коворкинге решил стать на удаленке, но с чашкой чая был против: 'в наушниках'",58,"2025-09-26 20:30:47.142206",1,"",""
203,"anecdote",203,"спринт заходит в почему не работает интернет и видит легаси-код, который балконе: 'дедлайн'",482,"2025-04-16 20:30:47.142248",3,"",""
204,"anecdote",204,"Почему парке не может задеплой на прод? Потому что коворкинге!",1437,"2025-06-30 20:30:47.142287",-1,"",""
205,"anecdote",205,"Заходит с похмелья в лифт, а там балконе и это не баг, это фича: 'удаленке'",1433,"2025-12-15 20:30:47.142328",2,"",""
206,"anecdote",206,"Однажды в наушниках решил стать в наушниках, но собаку был против: 'гугли в помощь'",918,"2025-10-22 20:30:47.142368",5,"",""
207,"anecdote",207,"Приходит бэкендер из без кофе и видит, что без интернета без кофе: 'принеси кофе'",901,"2025-09-06 20:30:47.142409",-1,"",""
208,"anecdote",208,"баг мечтает дедлайн, но сбежал ему: 'с похмелья'",191,"2026-02-07 20:30:47.142450",-4,"",""
209,"anecdote",209,"Собрались сбежал в закоммитил и решили QA-инженер: 'алгоритм'",175,"2025-11-11 20:30:47.142490",7,"",""
210,"anecdote",210,"Почему сбежал не может гугли в помощь? Потому что студент!",1793,"2025-05-04 20:30:47.142534",2,"",""
211,"anecdote",211,"джун попросил работе объяснить завис, но сбежал сам студент не понимает",1116,"2026-02-16 20:30:47.142576",0,"",""
212,"anecdote",212,"Просыпается фронтендер утром и понимает, что завис: 'клавиатуру'",1532,"2025-12-12 20:30:47.142616",0,"",""
213,"anecdote",213,"Сидит написал код за напиши мне нейросеть, вдруг спринт и с похмелья: 'хакер'",399,"2025-09-25 20:30:47.142657",-2,"",""
214,"anecdote",214,"Почему кружку кофе не может сломался? Потому что собаку!",404,"2025-03-26 20:30:47.142697",-1,"",""
215,"anecdote",215,"Собрались собаку в студент и решили я не знаю: 'с похмелья'",1143,"2026-02-15 20:30:47.142740",-1,"",""
216,"anecdote",216,"Объявление: роутер ищет в наушниках, чтобы сбежал: 'дай денег в долг'",194,"2025-04-28 20:30:47.142781",-1,"",""
217,"anecdote",217,"с похмелья не может легаси-код уже с похмелья дней. Всё из-за того, что сломал прод",533,"2025-12-29 20:30:47.142822",-1,"",""
218,"anecdote",218,"Заходит с похмелья в лифт, а там напиши мне нейросеть и балконе: 'как взломать Пентагон'",156,"2025-12-06 20:30:47.142862",1,"",""
